longitude__sq,latitude__sq,housing_median_age__sq,total_rooms__log,total_bedrooms__log,population__log,households__log,median_income__log,median_house_value__sq,PC1,PC2,PC3,PC4,PC5,ocean_proximity
0.9737888207406051,1.1078042128381955,0.9645574663142832,0.0,0.0,0.0,0.0,1.207379681160226,4.5351105127189815,-2.2826114753124527,-2.9661023382530938,1.8031575528609483,-0.5437436194921569,0.22692181112706677,3
0.9685883556923224,1.0881812842762952,0.3684541088702438,1.3671818353048317,1.077697129380251,0.840114031250205,1.17652254677157,1.2036271840582233,1.7269226794275094,3.789827845723766,-2.133255933952234,2.000732956112133,0.20071631004468574,0.42172351804949215,3
0.9790032093900808,1.0784355764084939,3.4452429158194344,0.0,0.0,0.0,0.0,1.0234059453459197,1.5842323518416086,-2.047814282787966,-2.0103671797754634,1.6088100689830271,-1.3706089452612376,0.6926850424715173,3
0.984231521640764,1.0784355764084939,3.4452429158194344,0.0,0.0,0.0,0.0,0.6590446988338649,1.357392403998995,-1.9852497451907476,-1.3395305838268166,1.4384344511396145,-1.5491549221974024,0.19979911007867332,3
0.984231521640764,1.0784355764084939,3.4452429158194344,0.0,0.0,0.0,0.0,0.0,1.3756266205750747,-1.7871548733331615,-0.7058427587399068,1.297067470100735,-1.7569753533762398,-0.3800658883723379,3
0.984231521640764,1.0784355764084939,3.4452429158194344,0.0,0.0,0.0,0.0,0.08383046604609437,0.29658661799431524,-2.2900966913546337,-0.3456181547481286,1.209622609390305,-1.5623480376416223,0.02330299026129054,3
0.984231521640764,1.0687337061494555,3.4452429158194344,0.2150829203990029,0.1449282943752758,0.0,0.27996002635787065,0.0,0.6403839944069932,-0.5836723477995279,-0.30254995187913564,1.2637326255504417,-1.9244866114946464,-0.21573707562085853,3
0.984231521640764,1.0687337061494555,3.4452429158194344,0.4540148492252363,0.5468476692869344,0.0,0.549454445809953,0.0,0.08961304506530965,0.07336739007402804,0.26676303769726467,1.1953606844031053,-2.0045017815538904,-0.2081907579602368,3
0.9894737574926474,1.0687337061494555,1.1269415217557799,0.22452474670841835,0.50938053680931,0.04175972102859266,0.45254440787396694,0.0,0.02957248580679305,-0.0724601316127079,0.7687477195844541,1.0625487744243598,-1.312247471542386,-0.6482315233199796,3
0.984231521640764,1.0687337061494555,3.4452429158194344,0.6077785966874464,0.5797318488999773,0.343907215108731,0.6618946370558408,0.0,0.22096715680794013,0.5528658493919811,-0.02425824332856499,1.2689894532264256,-2.051896202376036,-0.0040179695372567535,3
0.9894737574926474,1.0784355764084939,3.4452429158194344,0.04316595900645494,0.0,0.0,0.0,0.0,0.4184208527209293,-1.0371202462667517,-0.061541478802753714,1.1985867728003126,-1.8622499289160526,-0.26554146530670936,3
0.9894737574926474,1.0784355764084939,3.4452429158194344,0.5929360236495176,0.6499909355163007,0.3077355148985105,0.6931471805599453,0.0,0.09170038639949714,0.5945339427138094,0.2505575853754396,1.2189073588950166,-2.079700403366716,-0.09481772445569861,3
0.9894737574926474,1.0784355764084939,3.4452429158194344,0.1939916652417899,0.10673141669867688,0.0,0.16681737025798937,0.0,0.003315160540974398,-0.7216325210614833,0.40850512149361323,1.128084961206907,-1.8243585871204075,0.08436011881645167,3
0.9894737574926474,1.0687337061494555,3.4452429158194344,0.0,0.0,0.0,0.0,0.0,0.01817217987821789,-2.502361169873366,0.6028981552735396,0.9964679632150223,-1.551570346383311,-0.006727197132079242,3
0.9894737574926474,1.0784355764084939,3.4452429158194344,0.2650412793326696,0.43930247802107153,0.04787594804602875,0.5003089787410645,0.0,0.1705505869603013,-0.21516310558045135,1.1981645322290249,0.9780923314677297,-1.9698532294847373,-0.11619443210582849,3
0.9894737574926474,1.0784355764084939,2.880570151239622,0.0,0.0,0.0,0.0,0.0,0.3356601473514626,-1.9311154027359578,1.1521214518426635,0.9090737831744787,-1.4734573684846384,0.10519080594706678,3
0.9947299169457237,1.0784355764084939,3.4452429158194344,0.0,0.0,0.0,0.0,0.0,0.22187758769740223,-1.4434623091206278,0.8303168951060336,1.0257269080514684,-1.6342648806320366,0.3142717338897769,3
0.9947299169457237,1.0784355764084939,3.4452429158194344,0.0,0.0,0.0,0.0,0.0,0.19806177417755622,-1.8726583441040965,1.054843685393331,0.9330960691995874,-1.6617908421383136,0.02913080774525397,3
0.9894737574926474,1.0687337061494555,2.880570151239622,0.06379386812523907,0.056155102829728805,0.0,0.03030534949532895,0.0,0.17414816009649528,-0.9643071525260192,1.1154947968968978,0.9649408697428968,-1.6583903653513754,-0.027478715721132863,3
0.9947299169457237,1.0687337061494555,3.4452429158194344,0.0,0.0,0.0,0.0,0.0,0.14509554988982865,-1.7897896131387214,0.8246749861388614,0.9931966864623314,-1.6205818947618325,0.1898414680836201,3
0.9947299169457237,1.0784355764084939,0.8147999715936718,0.0,0.0,0.0,0.0,0.0,0.2645744818839228,-2.3578567749103754,1.3623025239688455,0.8525999150140571,-0.7131923168465152,-0.39166422062847417,3
0.9947299169457237,1.0784355764084939,1.1269415217557799,0.0,0.0,0.0,0.0,0.0,0.1662830630791503,-1.2829090377454486,1.2274613673080428,0.9214746373435203,-1.0344176256031674,-0.26964433556982004,3
0.9947299169457237,1.0687337061494555,3.4452429158194344,0.16698621903707975,0.2670740667738563,0.0,0.19252572696819634,0.0,0.6488951453086043,-0.7261775030252314,1.4889645536171994,0.9091443668092345,-1.8155713323180105,0.10395152635231485,3
0.9947299169457237,1.0687337061494555,3.4452429158194344,0.0,0.0,0.0,0.0,0.0,0.8622890761527522,-1.5484142679058237,1.3716798019196612,0.8955002232085342,-1.6102076359725883,0.4132451177344802,3
0.9947299169457237,1.0687337061494555,3.4452429158194344,0.055482419808232854,0.005759555158366826,0.0,0.039220713153281295,0.0,0.4140781761588199,-1.0033520661271065,1.0477688915195282,0.9917923674889285,-1.7047367387279126,0.3549175508614501,3
1.0000000000000075,1.0784355764084939,0.9645574663142832,0.0,0.0,0.0,0.0,0.0,0.7413238597810604,-2.630027857690325,1.2073881897283019,0.9003674515988677,-0.575984522643703,0.17831942901156608,3
1.0000000000000075,1.0784355764084939,2.6171736100310437,0.0,0.0,0.0,0.0,0.0,0.9598584801288824,-2.059591137484769,1.288967708313455,0.9035991413768091,-1.2618675862170223,0.4412293902274429,3
1.0000000000000075,1.0784355764084939,3.4452429158194344,0.0,0.0,0.0,0.0,0.0,0.7714694591481494,-1.1385764448633884,1.5114431925723286,0.8718188848720224,-1.7354222528982644,0.2784693982836843,3
1.0000000000000075,1.0687337061494555,2.880570151239622,0.0,0.15239565950377001,0.0,0.1797541612887088,0.0,0.7205794009508579,-0.8299614432327914,1.5719592848810486,0.8708431439831286,-1.6613472912621186,0.10887869925384,3
1.0000000000000075,1.0687337061494555,3.4452429158194344,0.0,0.0,0.0,0.0,0.0,0.42079685930918104,-2.576919639040724,1.301709264773421,0.8485765978476185,-1.5432297736771934,0.0500515913806964,3
1.0000000000000075,1.0687337061494555,2.6171736100310437,0.0,0.034070009206732976,0.0,0.0,0.0,0.536918490662409,-1.1978366582455837,1.3528865032039932,0.9156944252355936,-1.5012109356304768,0.07623176139902062,3
1.0000000000000075,1.0687337061494555,3.4452429158194344,0.015176126667753809,0.12473833411159371,0.0021299262578249063,0.09391059944990159,0.0,0.630872281562661,-0.870630818015288,1.4094060520122165,0.9042865702634905,-1.7777498766017599,0.2577633394479673,3
0.9947299169457237,1.0687337061494555,2.36640362954335,0.0,0.0,0.0,0.0,0.0,0.6986798661036673,-1.2247667143574439,1.4745056087222077,0.8799511161125596,-1.4083345934610145,0.1827921493129657,3
0.9947299169457237,1.0590756734991735,2.6171736100310437,0.0,0.0,0.0,0.0,0.0,0.7806302899527603,-1.5366084538284326,1.6323768619200765,0.8318961066664452,-1.4729375724228038,0.015234799785541514,3
0.9947299169457237,1.0590756734991735,3.1565932531690852,0.2749190114585173,0.3375031645475714,0.09356413221745678,0.3298569975024937,0.0,0.708857594829208,-0.36817717916133497,1.1830599325013214,0.993943318828625,-1.6926454931698027,0.4721919300744636,3
0.9947299169457237,1.0590756734991735,2.6171736100310437,0.0,0.0,0.0,0.0,0.0,0.9029937212128913,-1.9796054607076783,1.6172229574767925,0.8174292612024796,-1.380268504987838,0.07692717305743134,3
0.9947299169457237,1.0590756734991735,2.36640362954335,0.0,0.0,0.0,0.0,0.0,0.7867675492057021,-1.2074738907885456,1.7707030853954198,0.8029699395814297,-1.4862026967545503,-0.06340511944594703,3
1.0000000000000075,1.0590756734991735,3.4452429158194344,0.0,0.0,0.0,0.0,0.0,0.7960184961599164,-1.4014307148906695,1.6557193683236906,0.8158500956176178,-1.7446083845314406,0.07721574537111577,3
0.9894737574926474,1.0590756734991735,3.4452429158194344,0.0,0.0,0.0,0.0,0.0,0.017939292458836992,-1.677884002850961,0.353878218415411,1.0955610054060372,-1.6023364126756474,0.2701815481532714,3
0.9894737574926474,1.0590756734991735,3.4452429158194344,0.1649934421912859,0.5925885948975262,0.202897328842531,0.6329071001825886,0.0,0.071498261018106,0.06222666136876535,0.9103715837722269,1.0285980576543694,-2.00438762584926,-0.05639428635920546,3
0.9894737574926474,1.0590756734991735,3.4452429158194344,0.0,0.0,0.0,0.0,0.0,0.19883385655873032,-1.2732264122734362,1.1054529945184086,0.9328055621652115,-1.7683330029595012,0.03306814244882322,3
0.9894737574926474,1.0590756734991735,3.1565932531690852,0.0,0.0,0.0,0.0,0.0,0.24275667984481192,-2.087293758563821,1.3830238393802337,0.8338901969425371,-1.631171566970225,-0.27977726078448,3
0.9894737574926474,1.0687337061494555,2.6171736100310437,0.0,0.0,0.0,0.0,0.0,0.5822875201269098,-2.415727508726322,1.6433127046461822,0.7730041447725989,-1.3952063099671201,-0.1706797351805471,3
0.9894737574926474,1.0687337061494555,3.4452429158194344,0.0,0.0,0.0,0.0,0.0481071155941565,0.024482494506424923,-2.286430956130009,0.1615918133100118,1.1198922125267514,-1.4457749105696507,0.453679311906132,3
0.9894737574926474,1.0590756734991735,3.4452429158194344,0.0,0.0,0.0,0.0,0.0,0.037868586837033175,-1.764628480986607,0.5548515915074803,1.045457554699337,-1.6218010169181614,0.1707395083214928,3
0.9894737574926474,1.0590756734991735,3.4452429158194344,0.0,0.0,0.0,0.0,0.0,0.04528247483292482,-1.3890729872127139,0.7156291478108423,1.02607133788985,-1.725769354294224,-0.0029484860878997176,3
0.9894737574926474,1.0590756734991735,2.880570151239622,0.0,0.0,0.0,0.0,0.0,0.3110262156372482,-1.8564281628667971,1.175568094419812,0.9018991758414887,-1.5063860773717515,-0.01309433965870648,3
0.9947299169457237,1.0494614784576617,1.301952137918162,0.0,0.0,0.0,0.0,0.0,0.36123278895737837,-1.9271078783355164,1.3153324954967975,0.8717798309649901,-0.9734768932505438,-0.21796773921398105,3
0.9894737574926474,1.0494614784576617,0.8147999715936718,0.0,0.0,0.0,0.0,0.0,0.028134836262292892,-2.3789220914674334,1.2762135015663578,0.8325320634794334,-0.8188789496175076,-0.7403737422797653,3
0.9947299169457237,1.0494614784576617,0.8147999715936718,0.0,0.0,0.0,0.0,0.0,0.6685882490601014,-1.604653058428278,1.4991784191177893,0.8460196089801892,-0.7777019245512953,-0.182644971938084,3
0.9947299169457237,1.0494614784576617,0.3684541088702438,0.0,0.05067938757376596,0.0,0.08547173080403696,0.0,0.09176145540055693,-1.1149979192586932,1.528197685751889,0.8481767779649315,0.40805983114116107,-1.233424494836093,3
0.9947299169457237,1.0494614784576617,1.301952137918162,0.0,0.058881757552438435,0.0,0.0,0.0,0.9598584801288824,-0.9947599424483606,1.712195187544925,0.8327725507883755,-1.082082272555709,0.01777430550796323,3
0.9947299169457237,1.0494614784576617,0.9645574663142832,0.49678843520997285,0.7917339032693956,0.6127046061699846,0.6713733810103846,0.0,0.8980595999233927,0.9196963481045519,1.9751520942358598,0.8397223731301596,-1.3113979087615388,-0.15977060833333173,3
0.9947299169457237,1.0494614784576617,3.4452429158194344,0.0,0.058881757552438435,0.0,0.0,0.0,0.7913862639715891,-1.14697324389995,1.7423093398127931,0.7871643852387619,-1.8065724138234225,0.08182097113539491,3
1.0000000000000075,1.0494614784576617,3.4452429158194344,0.0,0.0,0.0,0.0,0.0,1.0698146983329444,-2.0797269357714874,1.6245817836210352,0.7996067933599839,-1.5648996390723091,0.3161402917206464,3
1.0000000000000075,1.0494614784576617,3.4452429158194344,0.0,0.0,0.0,0.0,0.0,1.1501450743322024,-2.224539474054951,1.7201528818982619,0.7720753483567901,-1.5621932489243722,0.21464083045377408,3
1.0000000000000075,1.0494614784576617,3.4452429158194344,0.0,0.0,0.0,0.0,0.0,1.0698146983329444,-1.9868110166070492,1.6642993422150183,0.8011131049776656,-1.5933187643368145,0.212917202224983,3
1.0000000000000075,1.0494614784576617,3.4452429158194344,0.0,0.0,0.0,0.0,0.0,1.1096164178625068,-1.8268167945639817,1.9276140203461656,0.7443297332670261,-1.6766173654475347,0.04439604872142344,3
1.0000000000000075,1.0494614784576617,3.4452429158194344,0.0,0.0,0.0,0.0,0.0,1.2027783558268836,-1.5793132202297635,1.8631754949045136,0.748965195403595,-1.6904000337019267,0.27252325528672,3
1.0052840066554916,1.0494614784576617,4.480296666386379,0.0,0.0,0.0,0.0,0.0,1.6195847850245608,-2.562507186758146,1.4922118159463689,0.8964957812699766,2.510379675565279,-0.3358250933356877,3
1.0052840066554916,1.0590756734991735,3.4452429158194344,0.0,0.0,0.0,0.0,0.0,1.2918036130595125,-2.238279665422996,1.0358261073956367,0.9617247478353856,-1.3307335056840093,0.9162224539047834,3
1.0052840066554916,1.0494614784576617,2.6171736100310437,0.0,0.0,0.0,0.0,0.780733810849555,1.3056295439081609,-3.1823466655664885,0.018222070273556563,1.1751373393080857,-0.6698582081583704,1.6617438252962715,3
1.0052840066554916,1.0398911210249127,2.880570151239622,0.0,0.0,0.0,0.0,0.0,1.0950589569000058,-2.585363945084905,1.8539253201295562,0.7265593065368092,-1.3924401198753,-0.0015759388816995266,3
1.0105819369121685,1.0398911210249127,3.4452429158194344,0.0,0.0,0.0,0.0,0.0,1.2839361237341873,-2.272621846263853,1.8103222851165015,0.7617492942433312,-1.5414347937225825,0.22264234178148556,3
1.0105819369121685,1.0398911210249127,2.36640362954335,0.0,0.0,0.0,0.0,0.0,1.335504357995245,-2.494980960774378,1.3270687416701776,0.876112332160215,-1.059655843421211,0.5621018559445773,3
1.0105819369121685,1.0398911210249127,3.4452429158194344,0.0,0.0,0.0,0.0,0.0,1.239164411187763,-2.294306086852141,1.8230047980732176,0.7438371787517035,-1.5586369190256006,0.21834545529356628,3
1.0105819369121685,1.0398911210249127,2.36640362954335,0.0,0.0,0.0,0.0,0.0,1.1261084595360646,-1.5974173026232876,1.9694685465905502,0.7425217353346428,-1.4232138626813144,-0.07389521093340899,3
1.0052840066554916,1.0303646012009207,3.4452429158194344,0.0,0.0,0.0,0.0,0.0,1.183845581068664,-2.324321591239827,1.2783234190463615,0.8816254108165613,-1.404715319009584,0.6094169438514241,3
1.0105819369121685,1.0398911210249127,3.4452429158194344,0.0,0.0,0.0,0.0,0.0,1.1151002476645853,-2.8764929907653234,1.4949651924464444,0.8041181267821277,-1.3966229424561252,0.3632071312945097,3
1.0052840066554916,1.0398911210249127,1.9027433507306193,0.3339062990673138,0.4722574052729886,0.5308790662127203,0.4833753662116248,0.0,0.45286563546438613,0.20453597485196137,1.7744856149716548,0.8274451337844154,-1.629594223018733,-0.15311834049526576,3
1.0052840066554916,1.0398911210249127,0.043983921198058065,0.0,0.0,0.0,0.0,0.0,1.1613245068879277,-2.290977304955945,1.6141615301822942,0.8318738925896935,0.5066745307648882,-0.1668068125837915,3
1.0052840066554916,1.0398911210249127,1.9027433507306193,0.0,0.0,0.0,0.0,0.0,0.9362333083830275,-1.994832302847594,1.924546496978726,0.7277199655970006,-1.2381382500066782,-0.24698796432620976,3
1.0052840066554916,1.0398911210249127,2.6171736100310437,0.0,0.0,0.0,0.0,0.0,1.3056295439081609,-2.37580720647211,1.6395462290743372,0.7887065892620068,-1.251192994773086,0.34736041825406366,3
1.0052840066554916,1.0398911210249127,1.9027433507306193,0.0,0.0,0.0,0.0,0.0,1.4583829699537054,-3.3912967365796365,2.067571412720152,0.6496420450999599,-0.9645340779648834,-0.11562472538360367,3
1.0052840066554916,1.0398911210249127,0.4712278285673365,0.0,0.0,0.0,0.0,0.0,0.36123278895737837,-2.1911638700742273,1.0370719473778844,0.9688490797369202,0.9449423559001281,-0.3953111592642823,3
1.0000000000000075,1.0398911210249127,0.8553083519839262,0.0,0.07508737891775151,0.0,0.08829260714567833,0.0,0.06471571026687153,-0.9288925019255662,1.4899582887268232,0.8744516519055237,0.693655378583555,-1.3097986696014003,3
1.0000000000000075,1.0398911210249127,0.3420355999200778,0.380402383413721,0.31246273258788393,0.07197349962508924,0.26826398659467937,0.0,0.8240957551611312,-0.17169018631395966,1.3413857576773645,0.9877552068279367,-0.567101828871056,0.15703575033975872,3
1.0000000000000075,1.0398911210249127,0.5866281089853146,0.0,0.0,0.0,0.0,0.0,0.7294338368468176,-1.6572920038160432,1.7519256622334436,0.8121358244985577,0.833513359575238,-0.5980381208476355,3
